text,label
"Given wjpdt reverse entails pbxq, does not pbxq reverse entail not wjpdt?",1
"Given cdtkww forward entails klzbjq, does cdtkww forward entail not klzbjq?",0
"Given tihpnuz forward entails wzbkv, does wzbkv forward entail tihpnuz?",0
"Given zsnfjk reverse entails tmfbqsuj, does not tmfbqsuj forward entail zsnfjk?",0
"Given mjhzk forward entails ogcpusxa, does mjhzk reverse entail ogcpusxa?",0
"Given biqodpk forward entails vco, does biqodpk contradict vco?",0
"Given wwzd reverse entails krns, does not wwzd reverse entail not krns?",0
"Given iikppueq forward entails vym, does vym contradict iikppueq?",0
"Given ogt forward entails yjcb, does not yjcb forward entail not ogt?",1
"Given zmre reverse entails urjia, does zmre contradict not urjia?",0
"Given vptemmji reverse entails qehbbnq, does qehbbnq forward entail not vptemmji?",0
"Given imit forward entails wviwtujq, does wviwtujq reverse entail not imit?",0
"Given msc forward entails zxmznl, does not zxmznl reverse entail msc?",0
"Given zvin reverse entails afsrph, does not afsrph reverse entail not zvin?",1
"Given iqaemm contradicts iqaemm, does not iqaemm reverse entail not iqaemm?",0
"Given lwqmhgf forward entails pdfx, does lwqmhgf contradict pdfx?",0
"Given bsx contradicts bsx, does not bsx reverse entail not bsx?",0
"Given wricfmoe reverse entails wasb, does not wasb reverse entail wricfmoe?",0
"Given fqajj contradicts fqajj, does fqajj forward entail not fqajj?",1
"Given wepptuc contradicts wepptuc, does not wepptuc contradict wepptuc?",0
"Given hkc forward entails tuh, does tuh reverse entail not hkc?",0
"Given fxtxzy contradicts fxtxzy, does fxtxzy contradict fxtxzy?",1
"Given ufrkekym contradicts ufrkekym, does ufrkekym forward entail ufrkekym?",0
"Given jqzqhys forward entails kml, does not kml forward entail not jqzqhys?",1
"Given fmpph forward entails qmbli, does fmpph forward entail not qmbli?",0
"Given wbcnkxmz reverse entails sqp, does not sqp reverse entail wbcnkxmz?",0
"Given zvnb contradicts zvnb, does not zvnb reverse entail zvnb?",1
"Given iikppueq forward entails mwpjqeo, does not mwpjqeo reverse entail iikppueq?",0
"Given gzqijrz contradicts gzqijrz, does gzqijrz reverse entail not gzqijrz?",1
"Given uqegks reverse entails cmslerbr, does cmslerbr forward entail uqegks?",1
"Given wricfmoe reverse entails hrcumlo, does wricfmoe forward entail hrcumlo?",0
"Given kxoinqe forward entails zinoyr, does kxoinqe reverse entail zinoyr?",0
"Given zvin reverse entails afsrph, does zvin forward entail afsrph?",0
"Given pxdpdyd reverse entails jqnpdsvu, does jqnpdsvu reverse entail pxdpdyd?",0
"Given wjnl contradicts wjnl, does not wjnl contradict not wjnl?",1
"Given nlcexuie contradicts nlcexuie, does not nlcexuie reverse entail nlcexuie?",1
"Given itlkjqbw forward entails jdlxho, does itlkjqbw reverse entail jdlxho?",0
"Given kml reverse entails jqzqhys, does kml contradict not jqzqhys?",0
"Given qpd reverse entails jdlxho, does qpd reverse entail not jdlxho?",0
"Given dst forward entails gjke, does not dst reverse entail gjke?",0
"Given cug forward entails khbnl, does khbnl contradict cug?",0
"Given ldmhggn contradicts ldmhggn, does ldmhggn forward entail ldmhggn?",0
"Given zvin reverse entails abc, does not zvin contradict abc?",0
"Given jqnpdsvu forward entails pxdpdyd, does not pxdpdyd forward entail not jqnpdsvu?",1
"Given gjbfdbfe contradicts gjbfdbfe, does not gjbfdbfe reverse entail not gjbfdbfe?",0
"Given cug forward entails wjnl, does not wjnl contradict not cug?",0
"Given kxoinqe forward entails zinoyr, does zinoyr forward entail not kxoinqe?",0
"Given ufrkekym reverse entails kkgzx, does not ufrkekym contradict kkgzx?",0
"Given ubmtcwcr reverse entails oikcp, does oikcp reverse entail not ubmtcwcr?",0
"Given qpd reverse entails jdlxho, does not jdlxho forward entail qpd?",0
"Given eylsujz forward entails wepptuc, does not eylsujz forward entail not wepptuc?",0
"Given oikcp forward entails wosvqylw, does not wosvqylw forward entail not oikcp?",1
"Given nlcexuie forward entails zvin, does not nlcexuie contradict zvin?",0
"Given bakc contradicts bakc, does bakc contradict not bakc?",0
"Given qehbbnq reverse entails hxhvyqsk, does not qehbbnq reverse entail hxhvyqsk?",0
"Given gng contradicts gng, does gng forward entail not gng?",1
"Given ftfxv forward entails ylr, does not ylr contradict ftfxv?",0
"Given zvin reverse entails nlcexuie, does not nlcexuie contradict not zvin?",0
"Given ndz forward entails wqkqzc, does not ndz contradict not wqkqzc?",0
"Given unncrx reverse entails qehbbnq, does unncrx contradict qehbbnq?",0
"Given nkssoi forward entails zvin, does not nkssoi contradict not zvin?",0
"Given wqkqzc reverse entails ndz, does ndz forward entail not wqkqzc?",0
"Given wwzd reverse entails krns, does krns contradict not wwzd?",0
"Given tvfkzen reverse entails jzgf, does not jzgf forward entail tvfkzen?",0
"Given uhl forward entails wviwtujq, does uhl forward entail not wviwtujq?",0
"Given gzet forward entails ypl, does not gzet contradict not ypl?",0
"Given cvqlchjc contradicts cvqlchjc, does not cvqlchjc reverse entail cvqlchjc?",1
"Given lwvc reverse entails ezzk, does ezzk contradict not lwvc?",0
"Given fvn forward entails jqgb, does jqgb forward entail not fvn?",0
"Given gtfczf forward entails rjlyb, does not rjlyb contradict not gtfczf?",0
"Given jwnyvv forward entails vecaupf, does not jwnyvv reverse entail not vecaupf?",1
"Given zgynq reverse entails wosvqylw, does wosvqylw contradict not zgynq?",0
"Given gzet contradicts gzet, does gzet reverse entail not gzet?",1
"Given itlkjqbw forward entails jdlxho, does jdlxho forward entail itlkjqbw?",0
"Given twb reverse entails sxslsvzu, does sxslsvzu contradict not twb?",0
"Given gzqijrz forward entails pvpnx, does gzqijrz reverse entail not pvpnx?",0
"Given twb contradicts twb, does not twb reverse entail twb?",1
"Given zinoyr reverse entails ftfxv, does not ftfxv reverse entail not zinoyr?",1
"Given gixwtx forward entails uchw, does gixwtx forward entail not uchw?",0
"Given zhmix reverse entails wzbkv, does zhmix contradict wzbkv?",0
"Given gixwtx forward entails uchw, does not gixwtx reverse entail uchw?",0
"Given sxslsvzu contradicts sxslsvzu, does sxslsvzu contradict sxslsvzu?",1
"Given itlkjqbw forward entails jdlxho, does itlkjqbw reverse entail not jdlxho?",0
"Given wjpdt reverse entails ewrsicov, does not ewrsicov forward entail wjpdt?",0
"Given jqgb forward entails kml, does jqgb contradict kml?",0
"Given iikppueq forward entails uqcao, does uqcao forward entail not iikppueq?",0
"Given ogcpusxa forward entails tfwqhgy, does not ogcpusxa reverse entail not tfwqhgy?",1
"Given bkycjet forward entails hkc, does not bkycjet contradict hkc?",0
"Given ogcpusxa forward entails tfwqhgy, does not tfwqhgy reverse entail ogcpusxa?",0
"Given gixwtx forward entails uchw, does gixwtx reverse entail not uchw?",0
"Given gzqijrz forward entails pvpnx, does pvpnx contradict not gzqijrz?",0
"Given krns forward entails wwzd, does not krns forward entail not wwzd?",0
"Given jwnyvv reverse entails geopiwid, does geopiwid reverse entail jwnyvv?",0
"Given sohpxzlr reverse entails jgggkqft, does jgggkqft reverse entail not sohpxzlr?",0
"Given ndhtz contradicts ndhtz, does ndhtz contradict not ndhtz?",0
"Given jsas forward entails rsxh, does not jsas reverse entail not rsxh?",1
"Given nkssoi forward entails vni, does not vni forward entail nkssoi?",0
"Given gzet forward entails wxj, does not wxj forward entail not gzet?",1
"Given cmslerbr forward entails uqegks, does not uqegks reverse entail not cmslerbr?",0
"Given cdtkww forward entails klzbjq, does not cdtkww reverse entail not klzbjq?",1
"Given wqkqzc reverse entails lcbjt, does not wqkqzc reverse entail lcbjt?",0
"Given cmslerbr forward entails uqegks, does uqegks forward entail not cmslerbr?",0
"Given jgggkqft contradicts jgggkqft, does not jgggkqft contradict not jgggkqft?",1
"Given ezzk forward entails lwvc, does ezzk forward entail not lwvc?",0
"Given wjpdt contradicts wjpdt, does not wjpdt reverse entail wjpdt?",1
"Given imit contradicts imit, does not imit reverse entail imit?",1
"Given izyoimor contradicts izyoimor, does izyoimor reverse entail izyoimor?",0
"Given wosvqylw reverse entails ryz, does not wosvqylw forward entail not ryz?",1
"Given sxslsvzu forward entails wwzd, does not wwzd reverse entail not sxslsvzu?",0
"Given artyhgaw forward entails cbgvtuv, does cbgvtuv forward entail artyhgaw?",0
"Given mwpjqeo forward entails xkcfds, does mwpjqeo forward entail not xkcfds?",0
"Given pdfx reverse entails lwqmhgf, does not lwqmhgf forward entail pdfx?",0
"Given jdwpknxd forward entails zvnb, does zvnb reverse entail jdwpknxd?",1
"Given artyhgaw contradicts artyhgaw, does artyhgaw contradict artyhgaw?",1
"Given sxslsvzu forward entails twb, does not twb reverse entail sxslsvzu?",0
"Given nsvgta contradicts nsvgta, does nsvgta reverse entail nsvgta?",0
"Given avb forward entails hcb, does avb reverse entail hcb?",0
"Given kxoinqe forward entails zinoyr, does zinoyr contradict not kxoinqe?",0
"Given hkc reverse entails bkycjet, does hkc contradict bkycjet?",0
"Given oikcp forward entails ubmtcwcr, does oikcp contradict ubmtcwcr?",0
"Given ufrkekym reverse entails kkgzx, does not kkgzx reverse entail ufrkekym?",0
"Given vco reverse entails biqodpk, does not biqodpk forward entail vco?",0
"Given qehbbnq reverse entails jlhnqyu, does not jlhnqyu forward entail qehbbnq?",0
"Given pbxq forward entails wviwtujq, does wviwtujq forward entail pbxq?",0
"Given gamf contradicts gamf, does not gamf contradict not gamf?",1
"Given htlrjsdc forward entails vco, does not htlrjsdc contradict vco?",0
"Given jdlxho forward entails qpd, does qpd reverse entail jdlxho?",1
"Given bakc contradicts bakc, does not bakc contradict not bakc?",1
"Given zsnfjk contradicts zsnfjk, does zsnfjk reverse entail zsnfjk?",0
"Given hrcumlo reverse entails aobo, does hrcumlo contradict not aobo?",0
"Given mjhzk contradicts mjhzk, does not mjhzk forward entail mjhzk?",1
"Given itlkjqbw contradicts itlkjqbw, does itlkjqbw forward entail not itlkjqbw?",1
"Given cdtkww forward entails ntcbps, does ntcbps reverse entail cdtkww?",1
"Given zinoyr reverse entails ftfxv, does not zinoyr forward entail not ftfxv?",1
"Given lcbjt forward entails wqkqzc, does lcbjt contradict not wqkqzc?",0
"Given htlrjsdc forward entails vco, does not htlrjsdc forward entail not vco?",0
"Given lwedvgiv reverse entails fsfbvwy, does lwedvgiv contradict fsfbvwy?",0
"Given hxhvyqsk contradicts hxhvyqsk, does not hxhvyqsk contradict hxhvyqsk?",0
"Given rpe forward entails tfwqhgy, does tfwqhgy reverse entail rpe?",1
"Given wzbkv forward entails zhmix, does wzbkv reverse entail not zhmix?",0
"Given mjhzk forward entails ogcpusxa, does not ogcpusxa contradict not mjhzk?",0
"Given dst forward entails gjke, does not gjke forward entail dst?",0
"Given qehbbnq reverse entails gng, does gng contradict qehbbnq?",0
"Given taw reverse entails bwr, does bwr contradict not taw?",0
"Given nkssoi forward entails vni, does not nkssoi contradict vni?",0
"Given ewrsicov contradicts ewrsicov, does ewrsicov forward entail ewrsicov?",0
"Given jswwtf reverse entails gptju, does gptju contradict jswwtf?",0
"Given wqkqzc reverse entails ndz, does wqkqzc contradict ndz?",0
"Given kux reverse entails htlrjsdc, does not htlrjsdc forward entail not kux?",0
"Given sxslsvzu reverse entails npxrezov, does npxrezov forward entail sxslsvzu?",1
"Given slbgg contradicts slbgg, does slbgg forward entail not slbgg?",1
"Given ftfxv forward entails ylr, does ylr forward entail ftfxv?",0
"Given unncrx reverse entails qehbbnq, does unncrx contradict not qehbbnq?",0
"Given yczuna forward entails yjcb, does not yczuna reverse entail yjcb?",0
"Given yjcb reverse entails ogt, does not yjcb forward entail not ogt?",1
"Given kxoinqe reverse entails gtfczf, does not kxoinqe reverse entail gtfczf?",0
"Given artyhgaw forward entails cbgvtuv, does not artyhgaw contradict cbgvtuv?",0
"Given npxrezov forward entails sxslsvzu, does npxrezov reverse entail sxslsvzu?",0
"Given gjbfdbfe forward entails yzynwt, does not yzynwt reverse entail gjbfdbfe?",0
"Given xaunhzg reverse entails cug, does xaunhzg forward entail cug?",0
"Given pdfx forward entails tjkngt, does pdfx contradict not tjkngt?",0
"Given tgek reverse entails fyjzoy, does fyjzoy forward entail not tgek?",0
"Given hhrt forward entails hxhvyqsk, does hhrt contradict hxhvyqsk?",0
"Given ndz reverse entails hcb, does ndz reverse entail not hcb?",0
"Given mwpjqeo reverse entails iikppueq, does iikppueq forward entail mwpjqeo?",1
"Given cdtkww forward entails klzbjq, does klzbjq reverse entail cdtkww?",1
"Given jebgc contradicts jebgc, does jebgc contradict not jebgc?",0
"Given mwqlwxd reverse entails cqm, does cqm reverse entail not mwqlwxd?",0
"Given oanc forward entails xoatpoe, does oanc forward entail not xoatpoe?",0
"Given vym reverse entails jjp, does not jjp reverse entail vym?",0
"Given jlhnqyu reverse entails ecvmruua, does not jlhnqyu forward entail not ecvmruua?",1
"Given ypl reverse entails gzet, does not gzet contradict ypl?",0
"Given aodqbq forward entails mdvw, does aodqbq forward entail not mdvw?",0
"Given krns reverse entails bnmh, does bnmh contradict not krns?",0
"Given wqkqzc reverse entails lcbjt, does wqkqzc contradict lcbjt?",0
"Given xnszkz reverse entails qoghpp, does not xnszkz contradict qoghpp?",0
"Given ifwheicq forward entails msc, does ifwheicq contradict msc?",0
"Given nkssoi forward entails zvin, does not zvin contradict not nkssoi?",0
"Given krns contradicts krns, does krns reverse entail not krns?",1
"Given kxoinqe forward entails yqwyofx, does kxoinqe forward entail not yqwyofx?",0
"Given twb reverse entails sxslsvzu, does twb forward entail not sxslsvzu?",0
"Given zisw contradicts zisw, does not zisw reverse entail zisw?",1
"Given gde forward entails jjb, does gde forward entail not jjb?",0
"Given fpyroj forward entails ivysda, does not fpyroj reverse entail ivysda?",0
"Given lwqmhgf reverse entails fjvkmsh, does not fjvkmsh reverse entail not lwqmhgf?",1
"Given alj forward entails yqwyofx, does yqwyofx reverse entail alj?",1
"Given biqodpk contradicts biqodpk, does not biqodpk reverse entail biqodpk?",1
"Given craat contradicts craat, does not craat contradict craat?",0
"Given cbgvtuv forward entails wosvqylw, does not wosvqylw reverse entail not cbgvtuv?",0
"Given mdvw reverse entails aodqbq, does not aodqbq contradict mdvw?",0
"Given qmbli reverse entails fmpph, does not fmpph contradict qmbli?",0
"Given ogb forward entails pxdpdyd, does pxdpdyd reverse entail not ogb?",0
"Given wzbkv reverse entails uqcao, does uqcao forward entail wzbkv?",1
"Given gde forward entails pxdpdyd, does not gde forward entail not pxdpdyd?",0
"Given iohjrn reverse entails hvhz, does iohjrn forward entail not hvhz?",0
"Given ivysda reverse entails fpyroj, does ivysda contradict not fpyroj?",0
"Given lwvc reverse entails lbz, does not lbz contradict lwvc?",0
"Given nlcexuie contradicts nlcexuie, does nlcexuie contradict not nlcexuie?",0
"Given wjpdt reverse entails ewrsicov, does not wjpdt contradict ewrsicov?",0
"Given krns contradicts krns, does krns forward entail krns?",0
"Given sqp forward entails wbcnkxmz, does wbcnkxmz contradict not sqp?",0
"Given gptju forward entails xaunhzg, does not xaunhzg reverse entail gptju?",0
"Given oikcp forward entails ubmtcwcr, does not oikcp reverse entail not ubmtcwcr?",1
"Given cug forward entails xaunhzg, does not xaunhzg reverse entail not cug?",0
"Given iikppueq forward entails mwpjqeo, does iikppueq contradict mwpjqeo?",0
"Given fvn forward entails jqgb, does jqgb contradict fvn?",0
"Given qrwmkime forward entails usnvrtxt, does not qrwmkime contradict usnvrtxt?",0
"Given jqzqhys contradicts jqzqhys, does not jqzqhys forward entail jqzqhys?",1
"Given bwr forward entails taw, does bwr reverse entail taw?",0
"Given fsfsbwz forward entails hjbxasq, does hjbxasq reverse entail not fsfsbwz?",0
"Given bnmh forward entails krns, does not krns contradict bnmh?",0
"Given ftfxv forward entails zinoyr, does not zinoyr forward entail not ftfxv?",1
"Given ivysda contradicts ivysda, does ivysda reverse entail ivysda?",0
"Given qapwypwu forward entails qrwmkime, does not qrwmkime contradict not qapwypwu?",0
"Given ryz forward entails smlg, does not smlg forward entail ryz?",0
