,text,label
20980,"Given jmurm forward entails nxwqi, does one jmurm contradict most nxwqi?",0
20981,"Given iesaj forward entails ravri, does iesaj reverse entail few ravri?",0
20982,"Given hkkur reverse entails dzgky, does some dzgky contradict most hkkur?",0
20983,"Given zgolc reverse entails htluh, does not zgolc contradict some htluh?",0
20984,"Given vtcuh contradicts vtcuh, does one vtcuh reverse entail each vtcuh?",0
20985,"Given hqmtp forward entails kvxne, does most kvxne forward entail one hqmtp?",0
20986,"Given cvilp contradicts cvilp, does some cvilp reverse entail few cvilp?",0
20987,"Given hnkqs contradicts hnkqs, does few hnkqs contradict each hnkqs?",1
20988,"Given fzuoz reverse entails coreg, does coreg reverse entail not fzuoz?",0
20989,"Given qyhjg contradicts qyhjg, does not qyhjg reverse entail any qyhjg?",1
20990,"Given rqhtj contradicts rqhtj, does each rqhtj forward entail few rqhtj?",0
20991,"Given ifwzm forward entails ymxeq, does each ifwzm reverse entail most ymxeq?",0
20992,"Given oshkw forward entails sovsy, does some oshkw forward entail most sovsy?",0
20993,"Given ehbfl forward entails mkcnc, does any mkcnc forward entail not ehbfl?",0
20994,"Given dohap contradicts dohap, does dohap reverse entail some dohap?",0
20995,"Given cjirb forward entails zyeej, does any cjirb forward entail any zyeej?",0
20996,"Given ehygp contradicts ehygp, does some ehygp reverse entail not ehygp?",1
20997,"Given bcrre forward entails nvnhf, does not bcrre reverse entail each nvnhf?",0
20998,"Given avvej forward entails lxxcr, does avvej contradict some lxxcr?",0
20999,"Given xednx contradicts xednx, does any xednx contradict xednx?",1
21000,"Given phxbf reverse entails nksyl, does few nksyl forward entail some phxbf?",1
21001,"Given nxuqq forward entails zyeej, does one zyeej contradict nxuqq?",0
21002,"Given zgolc reverse entails htluh, does any htluh forward entail zgolc?",1
21003,"Given bbdat forward entails xjwfm, does not bbdat forward entail xjwfm?",0
21004,"Given kvrzt contradicts kvrzt, does most kvrzt reverse entail one kvrzt?",0
21005,"Given llihr contradicts llihr, does one llihr contradict few llihr?",1
21006,"Given ykhdb reverse entails izdyj, does any ykhdb reverse entail any izdyj?",0
21007,"Given cqlmr forward entails yzssn, does any yzssn reverse entail cqlmr?",1
21008,"Given ciylw forward entails cyevk, does most cyevk reverse entail some ciylw?",1
21009,"Given fvgvb reverse entails avvej, does some avvej forward entail fvgvb?",1
21010,"Given atvpl forward entails rbugr, does most atvpl reverse entail any rbugr?",0
21011,"Given cjmjc contradicts cjmjc, does some cjmjc forward entail one cjmjc?",0
21012,"Given ehbfl forward entails mkcnc, does some ehbfl reverse entail few mkcnc?",0
21013,"Given lxxcr contradicts lxxcr, does few lxxcr contradict any lxxcr?",1
21014,"Given bkufw forward entails yaxtz, does most bkufw forward entail some yaxtz?",0
21015,"Given qfsbj forward entails secik, does some secik contradict not qfsbj?",0
21016,"Given fxcsr contradicts fxcsr, does any fxcsr forward entail not fxcsr?",1
21017,"Given oltej reverse entails ehbfl, does some ehbfl reverse entail most oltej?",0
21018,"Given odqnp reverse entails chvfb, does not chvfb reverse entail some odqnp?",0
21019,"Given cpcwh forward entails oaucg, does not cpcwh contradict oaucg?",0
21020,"Given kutwj reverse entails hfrjw, does most kutwj reverse entail each hfrjw?",0
21021,"Given chvfb contradicts chvfb, does each chvfb forward entail chvfb?",0
21022,"Given raxzv reverse entails avvej, does not avvej reverse entail not raxzv?",1
21023,"Given tbtsv reverse entails dsnjt, does some dsnjt contradict few tbtsv?",0
21024,"Given kxajv reverse entails gpouj, does each kxajv reverse entail not gpouj?",0
21025,"Given bdnbw forward entails uhuir, does each uhuir forward entail each bdnbw?",0
21026,"Given hgrtf forward entails jhwcm, does few hgrtf forward entail any jhwcm?",0
21027,"Given ishyf forward entails qhpxn, does ishyf reverse entail few qhpxn?",0
21028,"Given izdyj contradicts izdyj, does not izdyj reverse entail izdyj?",1
21029,"Given cvilp forward entails gjmcg, does not cvilp contradict few gjmcg?",0
21030,"Given rartw reverse entails dsnjt, does some dsnjt reverse entail each rartw?",0
21031,"Given cjxmr contradicts cjxmr, does any cjxmr forward entail one cjxmr?",0
21032,"Given gakmx forward entails zpcna, does most gakmx contradict zpcna?",0
21033,"Given unpqq contradicts unpqq, does each unpqq reverse entail most unpqq?",0
21034,"Given cjxmr contradicts cjxmr, does cjxmr reverse entail not cjxmr?",1
21035,"Given zgjad reverse entails zcsro, does few zcsro forward entail each zgjad?",1
21036,"Given jvpkd forward entails pinrq, does any jvpkd contradict few pinrq?",0
21037,"Given sovsy reverse entails oshkw, does each oshkw contradict few sovsy?",0
21038,"Given lphzh reverse entails fqbnj, does any lphzh reverse entail not fqbnj?",0
21039,"Given gnnle forward entails khddc, does any gnnle forward entail few khddc?",0
21040,"Given vnwrt reverse entails oucev, does few vnwrt reverse entail one oucev?",0
21041,"Given osexv forward entails ubyqa, does most ubyqa reverse entail most osexv?",1
21042,"Given nksyl contradicts nksyl, does most nksyl reverse entail nksyl?",0
21043,"Given jhwcm forward entails yaxtz, does jhwcm contradict any yaxtz?",0
21044,"Given umjbg forward entails wvbnk, does any umjbg contradict each wvbnk?",0
21045,"Given jmurm contradicts jmurm, does one jmurm forward entail one jmurm?",0
21046,"Given secik reverse entails cvrwh, does each cvrwh forward entail most secik?",1
21047,"Given ryxfd forward entails slmah, does each ryxfd reverse entail any slmah?",0
21048,"Given hnkqs contradicts hnkqs, does each hnkqs contradict one hnkqs?",1
21049,"Given kkodq reverse entails cbwwl, does each kkodq contradict any cbwwl?",0
21050,"Given izzra reverse entails fpmbp, does any izzra forward entail not fpmbp?",0
21051,"Given jxbse forward entails rdhcd, does most jxbse forward entail one rdhcd?",0
21052,"Given dxkdt forward entails zdebg, does not dxkdt reverse entail few zdebg?",0
21053,"Given hkpok contradicts hkpok, does any hkpok reverse entail not hkpok?",1
21054,"Given dktsk forward entails selib, does any dktsk reverse entail any selib?",0
21055,"Given itvud contradicts itvud, does any itvud reverse entail any itvud?",0
21056,"Given haxqv reverse entails dpqqn, does some haxqv reverse entail most dpqqn?",0
21057,"Given ymxeq reverse entails ifwzm, does ymxeq reverse entail each ifwzm?",0
21058,"Given zyeej reverse entails bziht, does any bziht forward entail one zyeej?",1
21059,"Given zyeej reverse entails osexv, does any osexv contradict few zyeej?",0
21060,"Given pmhfl reverse entails hnuwx, does most hnuwx reverse entail most pmhfl?",0
21061,"Given okddw reverse entails hfrjw, does most hfrjw forward entail any okddw?",1
21062,"Given prbgm reverse entails emken, does any emken forward entail one prbgm?",1
21063,"Given hfrjw forward entails myaix, does few myaix contradict few hfrjw?",0
21064,"Given rartw reverse entails dsnjt, does most rartw forward entail some dsnjt?",0
21065,"Given lkuji contradicts lkuji, does not lkuji contradict each lkuji?",0
21066,"Given ciylw contradicts ciylw, does one ciylw contradict one ciylw?",1
21067,"Given dsnjt reverse entails dccqn, does any dsnjt forward entail each dccqn?",0
21068,"Given jwivp forward entails yhhic, does yhhic contradict any jwivp?",0
21069,"Given nxzwo forward entails qbgvx, does qbgvx contradict any nxzwo?",0
21070,"Given emken forward entails prbgm, does each prbgm contradict most emken?",0
21071,"Given chvfb forward entails odqnp, does odqnp forward entail chvfb?",0
21072,"Given vjjwl forward entails ykhdb, does each vjjwl contradict one ykhdb?",0
21073,"Given rbugr contradicts rbugr, does most rbugr contradict few rbugr?",1
21074,"Given lphzh forward entails wqfgl, does most lphzh forward entail any wqfgl?",0
21075,"Given xrucq contradicts xrucq, does any xrucq reverse entail xrucq?",0
21076,"Given lwgjr reverse entails gnnle, does lwgjr reverse entail each gnnle?",0
21077,"Given kkodq reverse entails gnnle, does kkodq contradict gnnle?",0
21078,"Given coreg forward entails fzuoz, does any fzuoz reverse entail some coreg?",1
21079,"Given zgjad reverse entails jyknb, does most jyknb forward entail each zgjad?",1
21080,"Given fqbnj reverse entails atvpl, does not fqbnj reverse entail some atvpl?",0
21081,"Given cyevk reverse entails ciylw, does not ciylw contradict any cyevk?",0
21082,"Given avvej forward entails gvxfe, does each avvej contradict few gvxfe?",0
21083,"Given ifwzm forward entails ymxeq, does some ymxeq reverse entail few ifwzm?",1
21084,"Given jhwcm reverse entails hgrtf, does few hgrtf reverse entail few jhwcm?",0
21085,"Given mzgpg forward entails xoouc, does any xoouc forward entail few mzgpg?",0
21086,"Given aswgx forward entails tawze, does aswgx reverse entail some tawze?",0
21087,"Given drbev contradicts drbev, does some drbev contradict drbev?",1
21088,"Given gwlhp reverse entails cvilp, does cvilp forward entail each gwlhp?",1
21089,"Given rawca reverse entails qcmrb, does most qcmrb reverse entail some rawca?",0
21090,"Given sovsy contradicts sovsy, does sovsy contradict few sovsy?",1
21091,"Given nvnhf forward entails vqlga, does each vqlga forward entail each nvnhf?",0
21092,"Given kefna contradicts kefna, does one kefna reverse entail any kefna?",0
21093,"Given hzekq contradicts hzekq, does one hzekq contradict one hzekq?",1
21094,"Given fwqbd contradicts fwqbd, does most fwqbd forward entail few fwqbd?",0
21095,"Given dzgky forward entails hkkur, does any hkkur forward entail dzgky?",0
21096,"Given fexar forward entails fwqbd, does most fexar contradict any fwqbd?",0
21097,"Given zhmew contradicts zhmew, does each zhmew forward entail not zhmew?",1
21098,"Given mkcnc reverse entails ehbfl, does each ehbfl contradict some mkcnc?",0
21099,"Given jyknb contradicts jyknb, does some jyknb reverse entail some jyknb?",0
21100,"Given vjjwl forward entails ykhdb, does few vjjwl forward entail most ykhdb?",0
21101,"Given umjbg forward entails wvbnk, does any wvbnk reverse entail not umjbg?",0
21102,"Given osexv forward entails zyeej, does any zyeej forward entail not osexv?",0
21103,"Given ykhdb reverse entails izdyj, does not izdyj forward entail each ykhdb?",0
21104,"Given vllmo reverse entails nxzwo, does vllmo forward entail few nxzwo?",0
21105,"Given dzgky forward entails htjlg, does some htjlg contradict most dzgky?",0
21106,"Given oatfz contradicts oatfz, does most oatfz forward entail not oatfz?",1
21107,"Given ufcvo reverse entails scbwg, does some ufcvo reverse entail most scbwg?",0
21108,"Given eoxbu forward entails zramr, does most zramr contradict any eoxbu?",0
21109,"Given qyhjg contradicts qyhjg, does qyhjg contradict one qyhjg?",1
21110,"Given fzuoz forward entails hqmtp, does most fzuoz forward entail hqmtp?",0
21111,"Given oltej contradicts oltej, does any oltej reverse entail one oltej?",0
21112,"Given jwivp contradicts jwivp, does one jwivp reverse entail some jwivp?",0
21113,"Given vvsuh contradicts vvsuh, does one vvsuh contradict some vvsuh?",1
21114,"Given enmvf forward entails kefna, does few kefna forward entail few enmvf?",0
21115,"Given ishyf contradicts ishyf, does few ishyf contradict most ishyf?",1
21116,"Given zcsro reverse entails hkpok, does few zcsro contradict some hkpok?",0
21117,"Given xjwfm contradicts xjwfm, does xjwfm contradict some xjwfm?",1
21118,"Given owkve reverse entails jyknb, does not owkve reverse entail any jyknb?",0
21119,"Given emken forward entails prbgm, does each prbgm reverse entail some emken?",1
21120,"Given umjbg forward entails wvbnk, does one umjbg forward entail wvbnk?",0
21121,"Given zramr reverse entails eoxbu, does one zramr forward entail most eoxbu?",0
21122,"Given atvpl forward entails fqbnj, does any atvpl contradict not fqbnj?",0
21123,"Given bfgtj forward entails hqmtp, does few bfgtj contradict most hqmtp?",0
21124,"Given koeie reverse entails kefna, does each koeie forward entail some kefna?",0
21125,"Given tptap contradicts tptap, does not tptap forward entail tptap?",1
21126,"Given gjmcg contradicts gjmcg, does not gjmcg reverse entail few gjmcg?",1
21127,"Given seimf contradicts seimf, does one seimf reverse entail few seimf?",0
21128,"Given jffdm forward entails xrwvq, does jffdm reverse entail some xrwvq?",0
21129,"Given gqwii forward entails sigap, does any gqwii forward entail each sigap?",0
21130,"Given galkp forward entails xmwrr, does most xmwrr contradict galkp?",0
21131,"Given izzra contradicts izzra, does most izzra reverse entail most izzra?",0
21132,"Given qebiw reverse entails klzai, does one qebiw contradict klzai?",0
21133,"Given rxaio contradicts rxaio, does any rxaio reverse entail one rxaio?",0
21134,"Given qbgvx reverse entails nxzwo, does one qbgvx forward entail some nxzwo?",0
21135,"Given htluh reverse entails dpqqn, does some dpqqn reverse entail htluh?",0
21136,"Given fvgvb reverse entails avvej, does most avvej forward entail not fvgvb?",0
21137,"Given irzse contradicts irzse, does irzse contradict not irzse?",0
21138,"Given whlqi reverse entails bermx, does few whlqi contradict few bermx?",0
21139,"Given sitoq contradicts sitoq, does some sitoq forward entail few sitoq?",0
21140,"Given dpqqn contradicts dpqqn, does dpqqn reverse entail some dpqqn?",0
21141,"Given kutwj reverse entails hfrjw, does any kutwj forward entail hfrjw?",0
21142,"Given bkcpo forward entails xlkwn, does any xlkwn reverse entail not bkcpo?",0
21143,"Given feqrx forward entails iesaj, does some feqrx reverse entail some iesaj?",0
21144,"Given cvilp forward entails gwlhp, does any gwlhp contradict not cvilp?",0
21145,"Given avvej forward entails gvxfe, does any avvej reverse entail each gvxfe?",0
21146,"Given fqbnj reverse entails atvpl, does some atvpl reverse entail some fqbnj?",0
21147,"Given ehbfl forward entails sovsy, does any ehbfl reverse entail some sovsy?",0
21148,"Given hgrtf contradicts hgrtf, does one hgrtf forward entail each hgrtf?",0
21149,"Given hgrtf contradicts hgrtf, does any hgrtf reverse entail not hgrtf?",1
21150,"Given glgzo contradicts glgzo, does not glgzo forward entail not glgzo?",0
21151,"Given koehl forward entails lwgjr, does not lwgjr reverse entail few koehl?",0
21152,"Given tawze contradicts tawze, does each tawze forward entail few tawze?",0
21153,"Given vqlga reverse entails gnwny, does gnwny forward entail any vqlga?",1
21154,"Given ryxfd contradicts ryxfd, does ryxfd reverse entail some ryxfd?",0
21155,"Given eagcj contradicts eagcj, does not eagcj contradict each eagcj?",0
21156,"Given cgxoj forward entails okddw, does any okddw contradict any cgxoj?",0
21157,"Given gqwii forward entails sigap, does some gqwii contradict few sigap?",0
21158,"Given nvnhf reverse entails bcrre, does few bcrre forward entail few nvnhf?",1
